Full_Name,Plain_Name
Στασίανος,Στασιανος
Βαλλησιανὸς,Βαλλησιανος
Σερῖνος,Σερινος
Οὐετρανὸς,Ουετρανος
Σεκουνδιανὸς,Σεκουνδιανος
Σιρινος,Σιρινος
Γάεινος,Γαεινος
Φιλώξενος,Φιλωξενος
Πεχύμιος,Πεχυμιος
Σελβανός,Σελβανος
Μαργιανός,Μαργιανος
Ταδιανὸς,Ταδιανος
Σειλβανὸς,Σειλβανος
Τειβερῖνος,Τειβερινος
Αἰμάμιος,Αιμαμιος
Κελεστῖνος,Κελεστινος
Βεβαιανός,Βεβαιανος
Θεώξενος,Θεωξενος
Ἰουβινιανός,Ιουβινιανος
Μαρρῖνος,Μαρρινος
Ἔβενος,Εβενος
Φαρῶτος,Φαρωτος
Ἀπωνιανὸς,Απωνιανος
Ἀραλλείτινος,Αραλλειτινος
Δικράνος,Δικρανος
Πανῖνος,Πανινος
Χαιρημονιανὸς,Χαιρημονιανος
Ἀβόρινος,Αβορινος
Ἰουγκεῖνος,Ιουγκεινος
Πετεικείνος,Πετεικεινος
Πετεανὸς,Πετεανος
Αἴλινος,Αιλινος
Πειτεικεῖνος,Πειτεικεινος
Μενέξενος,Μενεξενος
Ἡριανὸς,Ηριανος
Θεώμνηστος,Θεωμνηστος
Ἀντονῖνος,Αντονινος
Κατωλλῖνος,Κατωλλινος
Διδυμιανὸς,Διδυμιανος
Νουμεισιανὸς,Νουμεισιανος
Στέρανος,Στερανος
Πετονώψιος,Πετονωψιος
Σωρᾶνος,Σωρανος
Φαύσινος,Φαυσινος
Μαμερτεῖνος,Μαμερτεινος
Πετενηινος,Πετενηινος
Ζευξιανὸς,Ζευξιανος
Λογκῖνος,Λογκινος
Σεειανὸς,Σεειανος
Ὑγῖνος,Υγινος
Ἐπίξενος,Επιξενος
Αλοβαινος,Αλοβαινος
Γάνος,Γανος
Κλαυτιανὸς,Κλαυτιανος
Ἠλιάνος,Ηλιανος
Φαυστεῖνος,Φαυστεινος
Παπιῶτος,Παπιωτος
Δομνιανὸς,Δομνιανος
Ἰουλιλιανὸς,Ιουλιλιανος
Κάρανος,Καρανος
Νεπουτιανός,Νεπουτιανος
Κάστος,Καστος
Δαυρινος,Δαυρινος
Φαυεῖστος,Φαυειστος
Καλλιστιανὸς,Καλλιστιανος
Ποσχῖνος,Ποσχινος
Πετρωῖνος,Πετρωινος
Σομφομέλανος,Σομφομελανος
Μενεσθιανὸς,Μενεσθιανος
Πλείσταινος,Πλεισταινος
Βικτορῖνος,Βικτορινος
Τίτανος,Τιτανος
Ἑρεννιανὸς,Ερεννιανος
Οὐιστῖνος,Ουιστινος
Κυδάνενος,Κυδανενος
Συριανός,Συριανος
Χαρεῖνος,Χαρεινος
Βερνεκιανὸς,Βερνεκιανος
Δεκριανός,Δεκριανος
Φανιανὸς,Φανιανος
Πετρονιανός,Πετρονιανος
Εὔρινος,Ευρινος
Μαυρικιανὸς,Μαυρικιανος
Σεουηρῖνος,Σεουηρινος
Ἀτῖνος,Ατινος
Βερνικιανός,Βερνικιανος
Πισθᾶρτος,Πισθαρτος
Οὐστῖνος,Ουστινος
Ποπλιενὸς,Ποπλιενος
Ὀηστεινειανὸς,Οηστεινειανος
Κτιστὸς,Κτιστος
Κότινος,Κοτινος
Κουλκιανὸς,Κουλκιανος
Σεντιανὸς,Σεντιανος
Ἀρχωνιανὸς,Αρχωνιανος
Δεξστεριανός,Δεξστεριανος
Λεόντινος,Λεοντινος
Μακρεινιανὸς,Μακρεινιανος
Ἀτιλιανὸς,Ατιλιανος
Δημητριανός,Δημητριανος
Ἔγλεκτος,Εγλεκτος
Πρωτῖνος,Πρωτινος
Ἀβώρινος,Αβωρινος
Πρειμιανὸς,Πρειμιανος
Σάττος,Σαττος
Ἰοβῖνος,Ιοβινος
Σέκτος,Σεκτος
Βιλῖνος,Βιλινος
Περεγρεῖνος,Περεγρεινος
Γερόντεος,Γεροντεος
Ἡρακλανιανὸς,Ηρακλανιανος
Μασκουλλεῖνος,Μασκουλλεινος
Ὤφενος,Ωφενος
Θοταρχίστος,Θοταρχιστος
Ποτιολανὸς,Ποτιολανος
Προτῖνος,Προτινος
Μαγνιλιανός,Μαγνιλιανος
Τειβερεῖνος,Τειβερεινος
Γαειανὸς,Γαειανος
Σέξτος,Σεξτος
Φαμῖνος,Φαμινος
Πολύξενος,Πολυξενος
Ποπλιανὸς,Ποπλιανος
Λουππικῖνος,Λουππικινος
Σεργιανὸς,Σεργιανος
Σπινὸς,Σπινος
Ἰουγκῖνος,Ιουγκινος
Ἀπῖνος,Απινος
Ἐπιτηοσχήμονος,Επιτηοσχημονος
Ποιμένος,Ποιμενος
Λουκῖνος,Λουκινος
Τερεντιανὸς,Τερεντιανος
Ἀειᾶνος,Αειανος
Βέλτος,Βελτος
Ορτος,Ορτος
Ἀντωνιανὸς,Αντωνιανος
Παλενὸς,Παλενος
Ημινος,Ημινος
Χρόνος,Χρονος
Νεφοτιανὸς,Νεφοτιανος
Πιτικινος,Πιτικινος
Σατυρνεῖνος,Σατυρνεινος
Ψενεσῖνος,Ψενεσινος
Κοῖνος,Κοινος
Σουβαττιανὸς,Σουβαττιανος
Προβατιανὸς,Προβατιανος
Κλημεντεῖνος,Κλημεντεινος
Πετοσοραύχιος,Πετοσοραυχιος
Ἡράκλανος,Ηρακλανος
Ἰουιανός,Ιουιανος
Σεπτιμιανὸς,Σεπτιμιανος
Ῥεπεντῖνος,Ρεπεντινος
Φαχαστος,Φαχαστος
Πατροκλειανός,Πατροκλειανος
Πλήινος,Πληινος
Ἀκυλειανός,Ακυλειανος
Θεωγνοστος,Θεωγνοστος
Καλιστος,Καλιστος
Παμᾶνος,Παμανος
Ἡρκλανὸς,Ηρκλανος
Πασιανὸς,Πασιανος
Ὀκεανός,Οκεανος
Γεμινιανὸς,Γεμινιανος
Ἥφαιστος,Ηφαιστος
Ἀγατεῖνος,Αγατεινος
Βαδανος,Βαδανος
Παπιριανὸς,Παπιριανος
Τερττιανὸς,Τερττιανος
Τύρανος,Τυρανος
Βασιλιανὸς,Βασιλιανος
Καλλίγονος,Καλλιγονος
Ἱεραπάρθενος,Ιεραπαρθενος
Λολιανὸς,Λολιανος
Κυιντιλιανὸς,Κυιντιλιανος
Ἄρμενος,Αρμενος
Σάνκτος,Σανκτος
Τειτιανὸς,Τειτιανος
Θεονῖνος,Θεονινος
Εἰουβῖνος,Ειουβινος
Ζονενος,Ζονενος
Ἀτιανός,Ατιανος
Πρόσδεκτος,Προσδεκτος
Διόξενος,Διοξενος
Κοιντιανὸς,Κοιντιανος
Σαραπεῖνος,Σαραπεινος
Πλουτιανὸς,Πλουτιανος
Βαλβῖνος,Βαλβινος
Ἡρκουληειανὸς,Ηρκουληειανος
Αὐιανὸς,Αυιανος
Μιαῶς,Μιαως
Ψενταψῶς,Ψενταψως
Θεναῶς,Θεναως
Χαριτῶς,Χαριτως
Φομῶς,Φομως
Τχιβῶς,Τχιβως
Τααρυῶς,Τααρυως
Πετερσῶς,Πετερσως
Πειτῶς,Πειτως
Στρατῶς,Στρατως
Κωννῶς,Κωννως
Ἀπολλέρως,Απολλερως
Σιπῶς,Σιπως
Φιεβῶς,Φιεβως
Παναθῶς,Παναθως
Ψεντφῶς,Ψεντφως
Ἑρμαιῶς,Ερμαιως
Πετεχεσθῶς,Πετεχεσθως
Ψεντμενσιῶς,Ψεντμενσιως
Πετεησιῶς,Πετεησιως
Σνασνῶς,Σνασνως
Σεναρπτως,Σεναρπτως
Πανίως,Πανιως
Πατομαρῶς,Πατομαρως
Ψενενφῶς,Ψενενφως
Θινζμενπῶς,Θινζμενπως
Πατβεῶς,Πατβεως
Τερεῶς,Τερεως
Νεκθομβῶς,Νεκθομβως
Πετεμφθῶς,Πετεμφθως
Ἀπαῶς,Απαως
Ψακῶς,Ψακως
Νεκθῶς,Νεκθως
Προντβῶς,Προντβως
Πεμπῶς,Πεμπως
Παντβῶς,Παντβως
Νανῶς,Νανως
Σενπιμῶς,Σενπιμως
Σεννεσῶς,Σεννεσως
Στῶς,Στως
Ψεβῶς,Ψεβως
Φτῶς,Φτως
Τενυῶς,Τενυως
Ἀλεξῶς,Αλεξως
Τισακῶς,Τισακως
Πετσεῶς,Πετσεως
Παχομπαῶς,Παχομπαως
Τκοκῶς,Τκοκως
Πετεμουῶς,Πετεμουως
Πεφερῶς,Πεφερως
Ψιναρῶς,Ψιναρως
Σεμπικῶς,Σεμπικως
Σανσνεῶς,Σανσνεως
Λαυῶς,Λαυως
Ἀολλῶς,Αολλως
Ποκῶς,Ποκως
Σαρῶς,Σαρως
Σεμψανσνῶς,Σεμψανσνως
Τατοντῶς,Τατοντως
Τεφερσῶς,Τεφερσως
Παχομπῶς,Παχομπως
Τατεφερῶς,Τατεφερως
Παπισκῶς,Παπισκως
Ταπεντως,Ταπεντως
Λιλῶς,Λιλως
Παπεῶς,Παπεως
Πασσνῶς,Πασσνως
Πατσεως,Πατσεως
Βερῶς,Βερως
Τορπῶς,Τορπως
Τοφερῶς,Τοφερως
Παρῶς,Παρως
Φμουινῶς,Φμουινως
Πετατῶς,Πετατως
Ψενεσέως,Ψενεσεως
Θαυσνῶς,Θαυσνως
Τκεκῶς,Τκεκως
Ψενμαγῶς,Ψενμαγως
Χαβῶς,Χαβως
Τώς,Τως
Πατουπῶς,Πατουπως
Φειβῶς,Φειβως
Κεκῶς,Κεκως
Τατενεβθως,Τατενεβθως
Ζμενθῶς,Ζμενθως
Ἁρμαγῶς,Αρμαγως
Πααρετῶς,Πααρετως
Ψεμπτῶς,Ψεμπτως
Χεσθως,Χεσθως
Ἀηρείως,Αηρειως
Ψασνῶς,Ψασνως
Σενπετεαβῶς,Σενπετεαβως
Πνερφερῶς,Πνερφερως
Ἐπαφυραῶς,Επαφυραως
Πεσκῶς,Πεσκως
Σισῶς,Σισως
Νεφερσῶς,Νεφερσως
Κακῶς,Κακως
Παρτβως,Παρτβως
Σενσαῶς,Σενσαως
Πατοντῶς,Πατοντως
Πατεπῶς,Πατεπως
Σαγκῶς,Σαγκως
Ἁνῶς,Ανως
Πασαῶς,Πασαως
Πατομεῶς,Πατομεως
Σεβθῶς,Σεβθως
Ἁρτκως,Αρτκως
Παμοντῶς,Παμοντως
Σαταβως,Σαταβως
Ἀπιω(ν),Απιω(ν)
Παμονσνῶς,Παμονσνως
Σοχώς,Σοχως
Παχομπαπεῶς,Παχομπαπεως
Ετῶς,Ετως
Θενχεῶς,Θενχεως
Ἑρμανῶς,Ερμανως
Ψαβωτῶς,Ψαβωτως
Σεναβῶς,Σεναβως
Πετεμγῶς,Πετεμγως
Χεθως,Χεθως
Καταβῶς,Καταβως
Ἀπείτως,Απειτως
Λαμῶς,Λαμως
Παραμεῶς,Παραμεως
Μυσῶς,Μυσως
Σαλῶς,Σαλως
Σανσῶς,Σανσως
Ἕλως,Ελως
Ἑριουπῶς,Εριουπως
Ψεντως,Ψεντως
Ἀρτεπῶς,Αρτεπως
Τατεφερσῶς,Τατεφερσως
Σενσεβθῶς,Σενσεβθως
Θεντεῶς,Θεντεως
Πιβῶς,Πιβως
Νααβῶς,Νααβως
Ἀπόλλλως,Απολλλως
Παρζμητῶς,Παρζμητως
Πνεφαιρῶς,Πνεφαιρως
Λουμῶς,Λουμως
Παμοντπῶς,Παμοντπως
Τατετῶς,Τατετως
Σουκατῶς,Σουκατως
Σαλλῶς,Σαλλως
Πέσως,Πεσως
Ἑρμαούως,Ερμαουως
Πετνῶς,Πετνως
Μερομῶς,Μερομως
Σενπαχῶς,Σενπαχως
Θενφασῶς,Θενφασως
Ἀννιῶς,Αννιως
Βελλῶς,Βελλως
Εὐφως,Ευφως
Θμωσιῶς,Θμωσιως
Σινπαθῶς,Σινπαθως
Παπευῶς,Παπευως
Ψεναθῶς,Ψεναθως
Ψεντβῶς,Ψεντβως
Κοπιᾶς,Κοπιας
Θαίστας,Θαιστας
Πσάς,Πσας
Σεναχιλλᾶς,Σεναχιλλας
Ἰσιπουτᾶς,Ισιπουτας
Πανύχας,Πανυχας
Πακιᾶς,Πακιας
Σωτάκας,Σωτακας
Σφηκᾶς,Σφηκας
Ψενδιογᾶς,Ψενδιογας
Κυατέρας,Κυατερας
Πκαραβας,Πκαραβας
Πιασᾶς,Πιασας
Παντβᾶς,Παντβας
Λεονᾶς,Λεονας
Ταζωιλᾶς,Ταζωιλας
Διονυσᾶς,Διονυσας
Μακάρριος,Μακαρριος
Δωρόθηος,Δωροθηος
Ἀγοῦθος,Αγουθος
Ὀξίβιος,Οξιβιος
Ἀνόφιλος,Ανοφιλος
Παούνιος,Παουνιος
Μηνίκιος,Μηνικιος
Τιμεος,Τιμεος
Επρεωνιμος,Επρεωνιμος
Φουσκάριος,Φουσκαριος
Κμήθιος,Κμηθιος
Ἀρίφιλος,Αριφιλος
Ἄβαρος,Αβαρος
Ἀρίβαζος,Αριβαζος
Ἁθύριος,Αθυριος
Λάκιος,Λακιος
Οὔμβριος,Ουμβριος
Ἑρμίφιλος,Ερμιφιλος
Ἀβάβικος,Αβαβικος
Πτολομέος,Πτολομεος
Κοττάριος,Κοτταριος
Ῥομανός,Ρομανος
Βυλμιος,Βυλμιος
Εὐστέφιος,Ευστεφιος
Εὐσίγνιος,Ευσιγνιος
Ψεντμήνιος,Ψεντμηνιος
Ἀλφῆνος,Αλφηνος
Ἀπολλώδωρος,Απολλωδωρος
Πκόλιος,Πκολιος
Ψαήθιος,Ψαηθιος
Νεμιανιὸς,Νεμιανιος
Μεθυσώνιος,Μεθυσωνιος
Δόσκορος,Δοσκορος
Ἄνθος,Ανθος
Ἰσίεος,Ισιεος
Εὐάνγγελος,Ευανγγελος
Κλάριος,Κλαριος
Πιμώνιος,Πιμωνιος
Βίθος,Βιθος
Στεργόριος,Στεργοριος
Ἀσωπόδωρος,Ασωποδωρος
Λούγγιος,Λουγγιος
Ἑλλαδικός,Ελλαδικος
Εὐάγριος,Ευαγριος
Εὐπράξιος,Ευπραξιος
Μαρύριος,Μαρυριος
Γυμνικὸς,Γυμνικος
Παγγούριος,Παγγουριος
Ἀπολλωνάριος,Απολλωναριος
Ἐσλόγιος,Εσλογιος
Εἰσίδορος,Εισιδορος
Περιντένιος,Περιντενιος
Τειμόθεος,Τειμοθεος
Ἀριστόβολλος,Αριστοβολλος
Διόκορος,Διοκορος
Δεχισμαρος,Δεχισμαρος
Ἔννομος,Εννομος
Φανομγέος,Φανομγεος
Ἐσιήριος,Εσιηριος
Ἀντίχαρμος,Αντιχαρμος
Ἔρασος,Ερασος
Πουόγιος,Πουογιος
Μόδιος,Μοδιος
Διώσκορος,Διωσκορος
Σαπρίκιος,Σαπρικιος
Ἀπολλόφιλος,Απολλοφιλος
Ἑμύλος,Εμυλος
Τιμέριος,Τιμεριος
Νώιος,Νωιος
Αἴπαρος,Αιπαρος
Βησσος,Βησσος
Ψιντωόριος,Ψιντωοριος
Ἑρένιος,Ερενιος
Βελλίκιος,Βελλικιος
Ἀβρίνικος,Αβρινικος
Ταξιτύβιος,Ταξιτυβιος
Μανίλιος,Μανιλιος
Μαρτίριος,Μαρτιριος
Ἀπρατέριος,Απρατεριος
Ἁρκάλιος,Αρκαλιος
Δήμαρος,Δημαρος
Ψεντωύριος,Ψεντωυριος
Φαλάκιος,Φαλακιος
Αββος,Αββος
Ἄσπαρος,Ασπαρος
Πμίνιος,Πμινιος
Φιλάγριος,Φιλαγριος
Χρηστοφόρος,Χρηστοφορος
Οὐμβρίκιος,Ουμβρικιος
Ἅρπαλλος,Αρπαλλος
Κόνναρος,Κονναρος
Πειλίθεος,Πειλιθεος
Παλένιος,Παλενιος
Προτέλιος,Προτελιος
Ἀώνιος,Αωνιος
Καρποφόρος,Καρποφορος
Καμήλιος,Καμηλιος
Αὐρήληος,Αυρηληος
Αλοβεος,Αλοβεος
Οὐεστώριος,Ουεστωριος
Πετεμίννιος,Πετεμιννιος
Προσδόκιος,Προσδοκιος
Λάρκιος,Λαρκιος
Θεούδιος,Θεουδιος
Δάνυμος,Δανυμος
Γαδημος,Γαδημος
Ἀράτιππος,Αρατιππος
Αἴλιτρος,Αιλιτρος
Χρισόφορος,Χρισοφορος
Πεσθούριος,Πεσθουριος
Ιοκεος,Ιοκεος
Βάλλαρος,Βαλλαρος
Αὐᾶρος,Αυαρος
Μενοίκιος,Μενοικιος
Δειόσκορος,Δειοσκορος
Γενειλος,Γενειλος
Μαντέννιος,Μαντεννιος
Ἄβγαρος,Αβγαρος
Αλγαδεος,Αλγαδεος
Αὐλῆρος,Αυληρος
Ἐλειέζρος,Ελειεζρος
Χρόνιος,Χρονιος
Πουλφήννιος,Πουλφηννιος
Αἰκος,Αικος
Μένανος,Μενανος
Τεληιος,Τεληιος
Ἀγαθάνγελος,Αγαθανγελος
Σεντίλιος,Σεντιλιος
Ἄλμυρος,Αλμυρος
Σελβάνιος,Σελβανιος
Ἄντακος,Αντακος
Ψενταρέμφιος,Ψενταρεμφιος
Πεχώνιος,Πεχωνιος
